Unnamed: 0,Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Cluster
-1.149513968142796,75,45,-0.2970874936561391,0.042767160296481484,-0.10018578752762891,-0.11374983138821518,0.39770877931829474,-0.4409513732167009,0.07606739118871693,-0.147765070011792,0.15523642092083323,-0.15936061593212422,-0.3484821498668615,-0.08453921270309658,-0.22160658329979716,-0.21490933410890145,-0.45424220233493207,-0.33931167030268833,-0.31080166896037775,0.18257012056865674,-0.12224953232796372,-0.4118880592686738,-0.3417009752494674,-0.06932500674191139,-0.42274515304010496,-0.25469156413727895,-0.1117843610088395,-0.2832825865879806,-0.328249316232671,0.1214769319457761,-0.05669539335853386,-0.2846565193032665,-0.1665830342186152,-0.1309274588926031,-0.230112644931043,-0.11423322670773979,0.04457738003419243,-0.3729336659807778,0.021864837232357454,0.24909267769204496,-0.328413028250656,-0.06607358579424236,-0.32695890670495975,-0.31171437878378133,-0.3783526500353975,-0.17984545719955608,-0.32544901799468895,0.04010117964668798,-0.18917443423818828,-0.3690971744852208,-0.1382975174556132,0.20340394639033327,-0.07285297520195612,0.12408099111870997,-0.16944723942876888,-0.012747621524793178,-0.29918645589081266,0.058266630238510794,-0.10184382736756659,-0.11153059196816253,-0.07891524571536306,-0.28394115081374843,-0.2762924529955398,0.26832435420894196,-0.34923563143329917,-0.13700886785971933,-0.19705998710594413,-0.25306952857589293,-0.41732035857778527,-0.4245651906769203,-0.37111674631388275,-0.2303536874324105,-0.252985288458909,-0.4175961399410266,0.2547483654197094,-0.019669415371365177,-0.09928568055619842,-0.39644488241677056,0
-1.1475689360477996,75,83,-0.29628359652862146,0.08165259861180799,-0.10164644746452613,-0.10092155291749662,0.3965675050928476,-0.43990167462070895,-0.2320499868605376,-0.14912588245724112,0.1785561638119414,-0.15936061593212422,-0.34557479567574423,-0.5866472802832843,-0.22160658329979716,-0.2148653524797137,-0.45392222944482924,-0.33494942111020964,-0.30606323243136097,0.11862042648562425,-0.11009954600233428,-0.4107415514901752,-0.32872765552256505,-0.1086459739417025,-0.4216498840341403,-0.2505377097827311,-0.10176945467785452,-0.28356722480951396,-0.3294903748127558,0.1214769319457761,-0.06686820279372985,-0.28318374520107026,-0.16658087922311585,-0.1309588886785171,-0.230112644931043,-0.04132131343206705,-0.05579805720449949,-0.36743030921438113,0.016692621963009538,0.2291595950310455,-0.3235286006531096,-0.06746306116803115,-0.3220295351870016,-0.3051840762612805,-0.3814758318337228,-0.17984545719955608,-0.32169409433867624,0.04010117964668798,-0.18901947332980684,-0.3661340644779802,-0.1382975174556132,0.1919718742688168,-0.07441858215882104,0.058841939692532014,-0.16939482345487913,-0.009738908772726313,-0.29918645589081266,0.058266630238510794,-0.08973562780202957,-0.05456587034633937,-0.5199656200429618,-0.28394115081374843,-0.26661989701063454,0.11616192374462508,-0.3496880283819386,-0.125542655653983,-0.19705998710594413,-0.2525801085701554,-0.42458741960643076,-0.39791922769905486,-0.3787801649311088,-0.22871594815895335,-0.25249587394891126,-0.4150730617946605,0.22479070135123957,0.03308845929188309,-0.05155765286469069,-0.3993527521702174,0
-1.1456239039528033,75,123,-0.2957998354253365,0.12834157726932585,-0.10456776733832054,-0.10092155291749662,0.39948782443443287,-0.4388784390145319,-0.3276726214275476,-0.15083840691497816,0.07528301672274813,-0.15936061593212422,-0.3443151614504072,-0.6547297301246657,-0.22160658329979716,-0.2127982159078891,-0.4494426089833901,-0.332735742415519,-0.30422730683893745,0.09586909301377615,-0.13412338260073794,-0.4110839474783241,-0.3249542872362384,-0.06932500674191139,-0.4173202636011657,-0.2428858728138271,-0.10219593380208147,-0.2806259631870026,-0.32190912566049873,0.1214769319457761,-0.05358469956430037,-0.28308192378165914,-0.16669868564374749,-0.1309588886785171,-0.230112644931043,-0.10288311740546309,-0.06421408376841088,-0.35853299041268827,-0.008549556830132858,0.24304577471726943,-0.32440529278600255,-0.054845122638489584,-0.32291429417740436,-0.31000680851288004,-0.3875784506614129,-0.17984545719955608,-0.3151723848308647,0.08888546991359467,-0.1887890186455473,-0.3664492889468356,-0.1382975174556132,0.18830312906076566,-0.07454137486132026,0.10230326062820132,-0.16945472742503884,-0.00995164603802397,-0.29918645589081266,0.058266630238510794,-0.0867085779106453,-0.11153059196816253,-0.6394167630900197,-0.28394115081374843,-0.2573909282117254,0.1567507060335517,-0.34683020375516793,-0.12740331776644598,-0.19705998710594413,-0.25308330119917,-0.43292557253694414,-0.4013377967391116,-0.38182618031078397,-0.22884586629963768,-0.25299906092753205,-0.4126989747101806,0.20245397128405107,0.08584633395513136,-0.035648310300854816,-0.403208684473057,0
-1.1417338397628107,76,45,-0.20470335119645405,0.09064650951467261,-0.24406079131200414,-0.16506294527108947,-2.1335367520564543,0.6257805672194781,-0.5507921020839044,-0.14012131837301084,0.173943467415898,-0.17455397897928657,0.019005446573037516,-0.9781213668712273,-0.22160658329979716,0.4928650335950788,0.8313631596852259,-0.16946066163285609,-0.16319325132952975,0.23668140017737652,-0.1261154370679367,1.4837354509376428,-0.4959421364383784,-0.5804975803391957,-0.07637551840213877,-0.06634706274554264,-0.2888908469766106,-0.09418792808265267,-0.39583304977859246,0.13038782963697237,-0.23959578117893787,0.16032126591956603,-0.16330384940042333,0.5432100191768482,-0.230112644931043,-0.10059823451809806,0.2191107895611717,0.18340567258586546,-0.07066034703042194,-0.023527367655907648,-0.24585367767879512,0.36920774008646107,-0.30683695938037164,-0.2363043835769525,-0.1041660370962254,0.47373702833209796,-0.03952146296736299,-0.35017314248856557,-0.17279625822925943,-0.19421063916425402,-0.10594423698698072,0.15027265418087848,-0.11211594182607852,1.5612856834318174,-0.14392253214353803,-0.002171540335709644,0.7005556293083327,-0.4563869103397873,-0.15330367552109897,-0.5672483649427479,-0.6945480598809696,-0.28394115081374843,-0.33441022546166077,0.2035643150232913,-0.36355785678290636,-0.13444927683191493,-0.19705998710594413,-0.06850506343732606,-0.22837677183300303,0.08547272640982428,0.1589402451243583,-0.11099304718046993,-0.07897359052379042,-0.029591662596133262,0.2776467128246789,-0.019669415371365177,-0.5811114839180861,0.39777487924890415,0
-1.1397888076678144,76,83,-0.17603339169294788,0.056258026650778434,-0.08484885819020821,-0.13940638832965233,-1.8012245511174414,0.6332784143337065,0.044193179666380256,-0.08056966142331609,0.173943467415898,-0.17455397897928657,0.12158505881392863,-0.41644115567983087,-0.22160658329979716,0.659555408216678,0.8368484092298452,0.09422753582294482,0.14419314785908766,0.23668140017737652,-0.1261154370679367,1.2441101374134411,-0.4959421364383784,-0.6198185475389869,-0.008307122460976476,0.25940256821636926,-0.2888908469766106,-0.22512150998799765,-0.39583304977859246,0.14933917543092504,-0.2816321838037147,0.097337445055271,-0.1648123462499749,0.27825692392180257,-0.230112644931043,-0.08517991909929339,1.4180641026712715,0.18611002480522498,-0.1502328896357745,0.2991942404050446,0.052973097904426975,-0.01684109349594176,-0.10485912128557384,0.03898363442104875,-0.13147754319873564,0.09097146690612927,0.23873814269926336,-0.15503598142093877,-0.17335252815678248,0.3019526748141196,-0.11009091206840613,0.15649641837310807,-0.08080380268877996,2.2767500280767705,-0.14884588969103765,-0.002171540335709644,0.7046882180173887,-0.17566679729707924,-0.12303317660725639,-0.3393894784554552,-0.08810379518052136,-0.28394115081374843,-0.3032021004291946,-0.17793383599729262,-0.3781228317147103,-0.12557099061001037,-0.19705998710594413,-0.0735763400796924,0.05516505663369641,0.10025856182847452,0.19408359918719267,-0.11702653371394564,-0.07989831341705256,0.0692065087693145,0.27828653004493575,0.03308845929188309,-0.30837989710947045,0.39915544401273817,0
-1.135898743477822,77,8,-0.2676950938579479,-0.03249997025488875,-0.10091611749607753,-0.01967578926961234,0.408115857578813,-0.4453107979488454,-0.5507921020839044,-0.15304776602211526,0.173943467415898,-0.17355856302010628,-0.08914740578683945,-0.38239993075914014,-0.22160658329979716,-0.3443004283733855,-0.478199029721057,-0.2851152816599239,-0.2477398979113646,0.23306578285806662,-0.1261154370679367,-0.43493488886551573,-0.39217892555068373,-1.2489540227356446,-0.40219445161281914,-0.16655442657074204,-0.26868294251483416,-0.3095641823762274,-0.39583304977859246,0.1214769319457761,-0.019019426778025122,-0.30827545212737717,-0.16675902551772953,-0.1309588886785171,-0.230112644931043,-0.04963178544280278,-0.09534456946162241,-0.37824203895215863,0.021363309179103163,0.22249328542705973,-0.27846562308854633,-0.1660902764028693,-0.2765519119271687,-0.26634746722428504,-0.23759829497744817,-0.17984545719955608,-0.3149510419627208,-0.594094593823099,-0.1922077741529715,-0.3585340025338769,-0.137670761339306,0.20027732380007895,-0.07795547246343267,0.025870957810143758,-0.16950296884100807,-0.0005729717421872473,-0.29918645589081266,-0.4563869103397873,0.0131840685050352,-0.5102836433209247,-0.05134959731988814,-0.28394115081374843,-0.2743403160776285,0.19621137499231348,-0.3242488652341937,-0.13229364782720718,-0.19705998710594413,-0.26022871031308803,-0.37592786326733574,-0.36363737693622594,-0.4019069689690573,-0.23398669960148685,-0.26014438980502974,-0.21817250732277305,0.20811109296395747,-0.07242729003461344,0.08935366698642742,-0.37506408797435253,0
-1.1339537113828257,77,45,-0.273720124975346,-0.03145376679545259,-0.10091611749607753,0.0017046748482519433,0.40668657944588543,-0.4528602478932129,-0.5932910507803533,-0.15393113401444386,0.173943467415898,-0.17367987014400507,-0.047232863162707035,-0.42495146191000355,-0.22160658329979716,-0.33869167111121673,-0.4696091289341831,-0.3300093366702198,-0.2975898238471291,0.2244694682111359,-0.1261154370679367,-0.4343719068559109,-0.3913134486373851,-1.2882749899354355,-0.3934819909642983,-0.22514618192099023,-0.2716159423953799,-0.30075083424348287,-0.39583304977859246,0.1214769319457761,-0.1099828391458322,-0.2900930558039664,-0.16675902551772953,-0.1309588886785171,-0.230112644931043,0.019656080658105396,-0.044373411301405534,-0.39346280933076894,0.010249014290700544,0.2536435146094575,-0.32302663178616176,-0.06369795843894831,-0.3215229474679253,-0.3073983795477087,-0.2331616780220112,-0.17984545719955608,-0.31350243194174326,-0.6428788840900057,-0.1918647940090873,-0.3546151319370668,-0.1376606158076068,0.1998596764661267,-0.08219611844424288,0.13082612536789562,-0.16950349300074696,-0.0037682854669580605,-0.29918645589081266,-0.5967469668611414,0.03740046763610926,-0.6242130865645711,-0.09729234464567968,-0.28394115081374843,-0.2666617826325335,0.008396340605328671,-0.3119796393056558,-0.12656271407096778,-0.19705998710594413,-0.2602356310562848,-0.3765084099544246,-0.3596772897819713,-0.4237611810669332,-0.23088605453889433,-0.2601513104705128,-0.18414971444768571,0.16031823951761942,-0.019669415371365177,-0.14474094502430107,-0.3791728337553146,0
-1.1320086792878294,77,83,-0.2689966957911393,-0.09730242094398472,-0.10091611749607753,-0.0025714179753209133,0.41272526277406,-0.44367988388655166,-0.4020457816463332,-0.1479229168897675,0.173943467415898,-0.1737206328253511,-0.029261401849709573,-0.3994205432194855,-0.22160658329979716,-0.3394958752009149,-0.4695510767098359,-0.3193042469354833,-0.2888350815221154,0.1505952735271405,-0.1261154370679367,-0.43479896803385665,-0.39182266405662686,-1.2489540227356446,-0.3808711812423998,-0.2162574801620413,-0.27443026342997695,-0.28585666490471395,-0.39583304977859246,0.1214769319457761,-0.04226177415329048,-0.2900930558039664,-0.16675902551772953,-0.1309588886785171,-0.230112644931043,-0.05304294840708603,-0.037823451360434704,-0.37106414729153453,0.03470287232494852,0.21967925866048324,-0.31455853723281557,-0.060516435366856754,-0.3129769339854837,-0.29959732168982234,-0.2172883352168824,-0.17984545719955608,-0.30050486252023567,-0.594094593823099,-0.19178731355489656,-0.3588876843879326,-0.13757322232655736,0.19396675447569459,-0.07629178483544649,0.01220119562530891,-0.16946592197946242,-0.00014324246628597958,-0.29918645589081266,-0.5967469668611414,0.02831931796195649,-0.6242130865645711,-0.06972669625020475,-0.28394115081374843,-0.2574482805018794,0.22318562402916964,-0.3003068049642876,-0.11570098092714837,-0.19705998710594413,-0.25821144893808246,-0.3437081543756538,-0.3276015695548698,-0.41960857577975746,-0.2292112720803243,-0.25812715108202755,-0.1666129535436439,0.14516701228792642,0.03308845929188309,-0.05155765286469069,-0.38846130247834393,0
-1.1300636471928331,77,123,-0.267571023363223,0.22629584807317213,-0.10091611749607753,0.0017046748482519433,0.41079483098860525,-0.4386099278778765,-0.6039157879544654,-0.15381729717360806,0.173943467415898,-0.17375343915445582,-0.03764178452836097,-0.5270751366720756,-0.22160658329979716,-0.339825957327969,-0.4652542978998841,-0.3014170720004136,-0.27146372841666083,0.13300910765430657,-0.1261154370679367,-0.4328066902864503,-0.35607044124231063,-1.1703120883360623,-0.3616982400150332,-0.1947437939641843,-0.2712078459920248,-0.27585447780003175,-0.39583304977859246,0.1214769319457761,-0.08589303789365135,-0.2900930558039664,-0.16675902551772953,-0.1309588886785171,-0.230112644931043,-0.12456164040997522,-0.0059236262755692866,-0.3433567066280864,-0.016588704499099455,0.25122975319891805,-0.2995325350419637,-0.060210375250738406,-0.29781267046654664,-0.28575492636403516,-0.2247276497188432,-0.17984545719955608,-0.2787871746041015,-0.594094593823099,-0.1917409444830809,-0.35745845664614234,-0.13750229575299797,0.19090859329155482,-0.07610207011008521,0.11895632085011491,-0.1695529886560914,-0.002015634311284361,-0.29918645589081266,-0.5499602813540233,0.03740046763610926,-0.5672483649427479,-0.20755493822757934,-0.28394115081374843,-0.24668909293329655,0.20054072376148122,-0.2836524181740849,-0.12302084456754842,-0.19705998710594413,-0.25835891438302727,-0.3715833955031482,-0.34094688709305193,-0.4156052136349455,-0.22994572245063785,-0.2582746148710701,-0.16646598973719,0.12963473835816933,0.08584633395513136,0.0529894554119453,-0.3904748085768133,0
-1.1281186150978368,78,45,-0.22810885163480027,0.09725967929619073,-0.2645100304285651,0.29247898685120616,-0.19236356212684724,-0.31683112998810387,-0.7207878968696999,-0.15652840753262062,0.173943467415898,-0.17531691686544248,-0.2304547518390045,-1.352574840998825,-0.22160658329979716,-0.03953258772272021,0.3518609286597518,-0.31139653088066993,-0.42389468545366427,0.23668140017737652,-0.1261154370679367,-0.02866913126003005,-0.3474051975418408,-0.5018556459396135,-0.321892194906979,-0.3002746500806069,0.7990721051030796,0.49311560234784413,-0.39583304977859246,0.03663514547748476,-0.02731194792381485,0.20741367239720002,-0.16675902551772953,-0.1309588886785171,-0.230112644931043,-0.04709853764320953,-0.017066709823985792,-0.14868877995148527,0.08362197168773386,0.025904413292335254,-0.4695354132997652,0.0485018024606128,-0.4693798253315043,-0.4707491667169099,-0.39309302270699154,-0.17984545719955608,-0.2687694335449813,-0.35017314248856557,-0.17653121345691425,-0.34047479271315195,-0.1382975174556132,0.18990820508928802,-0.07466416756381947,0.14541940139759454,-0.1687077997971102,-0.002171540335709644,0.3392984996583487,-0.7838937088896134,-0.08368152801926104,-0.6811778081863942,-1.0988442363479352,-0.28394115081374843,-0.42297064064813084,0.3109516762361465,-0.4340655763391389,-0.1442720615880647,-0.19705998710594413,-0.18895157278904723,-0.4763642996682538,-0.33901707341071563,-0.45428806079144307,-0.1467645759163505,-0.18886805265816528,-0.2964322119576949,0.2809168897282138,-0.019669415371365177,-1.122029131088507,-0.42991298974016123,0
